-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000040958932719715e+00,-5.988696663442230194e-06,-5.832288623371778818e-05,6.263415688888944330e-06,-9.847545734872280299e-03,2.027494963639658587e-01,-1.616601437388273999e+00,-2.955902122610243841e-06,2.066560276353159812e-03,-1.363683418537764533e-04,1.402594419634404328e-03,5.275975148649880838e-04,0.000000000000000000e+00
-1.000185452685594223e+00,-8.525682881448570956e-05,-1.736686210315697889e-04,5.073019186232657397e-05,-2.080391404550107487e-02,2.088991563012348451e-01,-1.635023131759610004e+00,-5.006566820314993742e-06,7.095892800924610833e-03,-2.881661271955051999e-03,4.089607160765194004e-03,1.246243682043557226e-04,0.000000000000000000e+00
-1.000432585518083561e+00,-2.399197410744823835e-04,-3.412744712481703951e-04,1.331412683612575101e-04,-3.278166284794219176e-02,2.182106365248395186e-01,-1.655123636761173467e+00,-6.168099964177636942e-06,1.495630294252901955e-02,-8.319379611205551459e-03,7.943864017806391911e-03,-1.306940686482955909e-03,0.000000000000000000e+00
-1.000781476098926426e+00,-4.719259522900050904e-04,-5.566579531956858005e-04,2.532484372453890640e-04,-4.563068193689423513e-02,2.303139653274856313e-01,-1.676692356210587542e+00,-6.454044224317124766e-06,2.552392779149022239e-02,-1.652596868124478133e-02,1.285578892468332984e-02,-3.857829814437816786e-03,0.000000000000000000e+00
-1.001231256617715504e+00,-7.826487931597073382e-04,-8.162479268271842069e-04,4.108137623403958867e-04,-5.916734933087328813e-02,2.447757374206900594e-01,-1.699488586388013145e+00,-5.875729980150748399e-06,3.869852058878080897e-02,-2.755498602884807330e-02,1.873920278581578391e-02,-7.595668225883055180e-03,0.000000000000000000e+00
-1.001781071792645195e+00,-1.172745277893205186e-03,-1.117602142075351359e-03,6.056088507107305853e-04,-7.320305860230784389e-02,2.611623196003053926e-01,-1.723276198092396294e+00,-4.442581886057074959e-06,5.440886700497493678e-02,-4.143163169745450042e-02,2.553675583999056448e-02,-1.255952053247016975e-02,0.000000000000000000e+00
-1.002430077936512065e+00,-1.642231648037358223e-03,-1.459289401967561782e-03,8.374141450719348005e-04,-8.756402079939214211e-02,2.790813580715714171e-01,-1.747845345689877483e+00,-2.162387984104775297e-06,7.260979744289777771e-02,-5.815568560968100570e-02,3.321695510365051118e-02,-1.876284327043369754e-02,0.000000000000000000e+00
-1.003177442199419733e+00,-2.190656715878351417e-03,-1.840620387843443619e-03,1.106018361331697047e-03,-1.021008705945499612e-01,2.982000469436658641e-01,-1.773021133031136287e+00,9.584629562769824177e-07,9.327541109196259284e-02,-7.770824271896917268e-02,4.176740070136908400e-02,-2.620023232837550772e-02,0.000000000000000000e+00
-1.004032739424750797e+00,-8.186282501670440886e-03,6.149707679400495848e-03,1.421605852284122881e-03,-1.593854459908428944e-01,3.352994240178833740e-01,-1.773021133031136287e+00,4.932228253449936143e-06,-9.340324126980691088e-02,-3.104144701902639691e-01,-1.587760698394515002e-01,-2.450416416206199488e-01,0.000000000000000000e+00
-1.004977764448813593e+00,-1.252440891001173687e-02,1.140024091906930229e-02,1.766608040736425758e-03,-1.956789694372097488e-01,3.518082938330627796e-01,-1.773021133031136287e+00,9.719384480601706889e-06,-2.102561701738155098e-01,-4.781231222441496564e-01,-2.909483517651100248e-01,-3.974309406528547806e-01,0.000000000000000000e+00
-1.006014414692699033e+00,-1.637982028141295870e-02,1.574957271710666212e-02,2.143527119192615085e-03,-2.250143606286519049e-01,3.617515353451738469e-01,-1.773021133031136287e+00,1.533445168116567779e-05,-3.031614251399679105e-01,-6.268146150906286351e-01,-4.006582527900371948e-01,-5.293177874405580186e-01,0.000000000000000000e+00
-1.007142252434764851e+00,-2.000025829791265281e-02,1.958693365777324988e-02,2.552538144099661920e-03,-2.503583598023554901e-01,3.680880092698951001e-01,-1.773021133031136287e+00,2.177475062589375297e-05,-3.818389135650094857e-01,-7.661853483571470225e-01,-4.976185846127779699e-01,-6.504056773093769284e-01,0.000000000000000000e+00
-1.008360507077145307e+00,-2.349313887402145265e-02,2.308230948392463178e-02,2.993481373956860363e-03,-2.730056352975583911e-01,3.721046624189702778e-01,-1.773021133031136287e+00,2.903815178664472451e-05,-4.505369978813207887e-01,-9.004422327771813839e-01,-5.860652178687293379e-01,-7.649140127897712249e-01,0.000000000000000000e+00
-1.009668303250137233e+00,-2.691694115059023798e-02,2.632925212586234576e-02,3.466090456013079524e-03,-2.936684433236497749e-01,3.745061843088440812e-01,-1.773021133031136287e+00,3.712295321355396182e-05,-5.115958238297172445e-01,-1.031878314415816122e+00,-6.683241080950977908e-01,-8.751500301504326895e-01,0.000000000000000000e+00
-1.011064725868504821e+00,-3.030762462758608902e-02,2.938614743519534986e-02,3.970057554272898338e-03,-3.127912527477337834e-01,3.757296288524428207e-01,-1.773021133031136287e+00,4.602776976457215044e-05,-5.664771406486962535e-01,-1.161906101721943196e+00,-7.458421705170892313e-01,-9.825410718535477761e-01,0.000000000000000000e+00
-1.012548845106575168e+00,-3.368905519250781078e-02,3.229249861224514628e-02,4.505058387152977364e-03,-3.306747938710550838e-01,3.760684601021749840e-01,-1.773021133031136287e+00,5.575143231172957528e-05,-6.161707034656482840e-01,-1.291465314208079862e+00,-8.195940872985505443e-01,-1.088041930375175159e+00,0.000000000000000000e+00
-1.014119727609144483e+00,-3.707791566668716676e-02,3.507659432160602914e-02,5.070763493067025410e-03,-3.475344318834147073e-01,3.757309227319914346e-01,-1.773021133031136287e+00,6.629289575810264285e-05,-6.613856867881270363e-01,-1.421214900272099513e+00,-8.902739027679426043e-01,-1.192326684292281502e+00,0.000000000000000000e+00
-1.015776441996850243e+00,-4.048630571457536437e-02,3.775956816922064474e-02,5.666843783682896755e-03,-3.635310486004807995e-01,3.748709208621500144e-01,-1.773021133031136287e+00,7.765115487303610013e-05,-7.026520406202284574e-01,-1.551634690086913793e+00,-9.583964687796970860e-01,-1.295890261927442833e+00,0.000000000000000000e+00
-1.017518061698402976e+00,-4.392323914267438900e-02,4.035773639280527958e-02,6.292973418181508835e-03,-3.787888154272344710e-01,3.736057881686947746e-01,-1.773021133031136287e+00,8.982516710043093292e-05,-7.403788745132287019e-01,-1.683083932328223842e+00,-1.024355874676814881e+00,-1.399106932164634554e+00,0.000000000000000000e+00
-1.019343666418687899e+00,-4.739556293194608499e-02,4.288403262984214620e-02,6.948831308347538406e-03,-3.934060963431797453e-01,3.720271880720747437e-01,-1.773021133031136287e+00,1.028137816198454457e-04,-7.748903049341078209e-01,-1.815837220686220332e+00,-1.088461318458102234e+00,-1.502266207162221257e+00,0.000000000000000000e+00
-1.021252342866448615e+00,-5.090855032232977778e-02,4.534893376029786038e-02,7.634101878910386219e-03,-4.074624811566187610e-01,3.702081442510298803e-01,-1.773021133031136287e+00,1.166156740438517879e-04,-8.064485989660932219e-01,-1.950107676796461353e+00,-1.150960262274839385e+00,-1.605596013487710305e+00,0.000000000000000000e+00
-1.023243185061668781e+00,-5.446629938290201145e-02,4.776108203976413974e-02,8.348475403874823508e-03,-4.210235109007331999e-01,3.682077633533333283e-01,-1.773021133031136287e+00,1.312292862234353745e-04,-8.352697361908172358e-01,-2.086062528695574070e+00,-1.212053999295763296e+00,-1.709278265590622459e+00,0.000000000000000000e+00
-1.025315294396718091e+00,-5.807200999012612774e-02,5.012771737439561393e-02,9.091648093450263937e-03,-4.341439614163197791e-01,3.660745159471143206e-01,-1.773021133031136287e+00,1.466527707103011799e-04,-8.615342304476395485e-01,-2.223833935880313195e+00,-1.271908476457597414e+00,-1.813459689870350111e+00,0.000000000000000000e+00
-1.027467779550321092e+00,-6.172818181334286530e-02,5.245498624388843234e-02,9.863322031114970731e-03,-4.468701907449650901e-01,3.638485813354476739e-01,-1.773021133031136287e+00,1.628839394868788419e-04,-8.853948715362249811e-01,-2.363526726375919651e+00,-1.330662034773010260e+00,-1.918259563139129042e+00,0.000000000000000000e+00
-1.029699756312819403e+00,-6.543675928554988641e-02,5.474816782932431791e-02,1.066320501970946868e-02,-4.592418585010748511e-01,3.615635644015470218e-01,-1.773021133031136287e+00,1.799202166311116751e-04,-9.069823992605915430e-01,-2.505224061363958032e+00,-1.388431080542085638e+00,-2.023775380082460273e+00,0.000000000000000000e+00
-1.032010347358256475e+00,-6.919923998933041887e-02,5.701184299656888999e-02,1.149101037245894852e-02,-4.712932120181572149e-01,3.592477792789099400e-01,-1.773021133031136287e+00,1.977585946277394353e-04,-9.264097501565979886e-01,-2.648991669626755474e+00,-1.445314328385176150e+00,-2.130087091398173094e+00,0.000000000000000000e+00
-1.034398681985375434e+00,-7.301675717941577548e-02,5.925002287461045986e-02,1.234645667134574160e-02,-4.830540663184952899e-01,3.569252268945177775e-01,-1.773021133031136287e+00,2.163955940800071974e-04,-9.437752948091719940e-01,-2.794881070905617548e+00,-1.501396034361571985e+00,-2.237260331353213783e+00,0.000000000000000000e+00
-1.036863895841502403e+00,-7.689014363121486617e-02,6.146624825433102263e-02,1.322926750709821006e-02,-4.945505630566780497e-01,3.546163515345510109e-01,-1.773021133031136287e+00,2.358272266065868789e-04,-9.591653460265571196e-01,-2.942932069193358924e+00,-1.556748499667753194e+00,-2.345348915552159408e+00,0.000000000000000000e+00
-1.039405130638270336e+00,-8.081998175257470995e-02,6.366366751756924458e-02,1.413917121001140136e-02,-5.058057668860159728e-01,3.523386348806598622e-01,-1.773021133031136287e+00,2.560489607398341362e-04,-9.726561303767607969e-01,-3.093174708949008256e+00,-1.611434037565563582e+00,-2.454396801760202251e+00,0.000000000000000000e+00
-1.042021533864954996e+00,-8.480664342177626769e-02,6.584509850490870286e-02,1.507590057760424714e-02,-5.168401402257680743e-01,3.501070684937468425e-01,-1.773021133031136287e+00,2.770556906653675179e-04,-9.843153581369985528e-01,-3.245630829596729772e+00,-1.665506538684690119e+00,-2.564439649049034653e+00,0.000000000000000000e+00
-1.044712258503151414e+00,-8.885032202686388159e-02,6.801307818836339891e-02,1.603919260304765768e-02,-5.276719257049955480e-01,3.479345340201333570e-01,-1.773021133031136287e+00,2.988417076629536207e-04,-9.942034882030950094e-01,-3.400315315056838816e+00,-1.719012731306810648e+00,-2.675506071953118514e+00,0.000000000000000000e+00
-1.047476462745181136e+00,-9.295105850542714765e-02,7.016990295978610404e-02,1.702878820694066209e-02,-5.383174575553679730e-01,3.458321123915065742e-01,-1.773021133031136287e+00,3.214006741293991189e-04,-1.002374758156648005e+00,-3.557237108635677991e+00,-1.771993206868001325e+00,-2.787618659924319342e+00,0.000000000000000000e+00
-1.050313309717742172e+00,-9.710876271265418691e-02,7.231766160996565274e-02,1.804443197411112476e-02,-5.487914176475519046e-01,3.438093377123690453e-01,-1.773021133031136287e+00,3.447256000746515259e-04,-1.008878031314466517e+00,-3.716400045180295209e+00,-1.824483262528387328e+00,-2.900794813966367958e+00,0.000000000000000000e+00
-1.053221967211716681e+00,-1.013232311112573641e-01,7.445826255152711293e-02,1.908587189650312252e-02,-5.591070479122419723e-01,3.418744075751631861e-01,-1.773021133031136287e+00,3.688088220013581312e-04,-1.013757499554164054e+00,-3.877803539341218020e+00,-1.876513599617777750e+00,-3.015047439277597441e+00,0.000000000000000000e+00
-1.056201607418664645e+00,-1.055941615361851160e-01,7.659345646286343234e-02,2.015285912281346986e-02,-5.692763280408603688e-01,3.400343586972245369e-01,-1.773021133031136287e+00,3.936419840832614068e-04,-1.017053271323467900e+00,-4.041443159379368488e+00,-1.928110907373397742e+00,-3.130385523329431763e+00,0.000000000000000000e+00
-1.059251406674263540e+00,-1.099211656112441399e-01,7.872485525578579169e-02,2.124514771525303630e-02,-5.793101252832668635e-01,3.382952146960548911e-01,-1.773021133031136287e+00,4.192160215703209748e-04,-1.018801867384705018e+00,-4.207311109082596978e+00,-1.979298354525397707e+00,-3.246814621941897183e+00,0.000000000000000000e+00
-1.062370545208775496e+00,-1.143037792647129403e-01,8.085394806643569909e-02,2.236249441361978438e-02,-5.892183216233234377e-01,3.366621112829212836e-01,-1.773021133031136287e+00,4.455211463552417742e-04,-1.019036641772686158e+00,-4.375396635274466206e+00,-2.030096006209677562e+00,-3.364337270837467031e+00,0.000000000000000000e+00
-1.065558206904506866e+00,-1.187414716936645021e-01,8.298211481688613778e-02,2.350465840674276913e-02,-5.990099224633300690e-01,3.351394030049834050e-01,-1.773021133031136287e+00,4.725468346419696452e-04,-1.017788141644949240e+00,-4.545686374592396994e+00,-2.080521179886427596e+00,-3.482953336350910867e+00,0.000000000000000000e+00
-1.068813579060148733e+00,-1.232336530530379892e-01,8.511063777971938915e-02,2.467140111126490259e-02,-6.086931500784500404e-01,3.337307547962630738e-01,-1.773021133031136287e+00,5.002818166621730974e-04,-1.015084416827567004e+00,-4.718164650332322019e+00,-2.130588751065765063e+00,-3.602660316094115522e+00,0.000000000000000000e+00
-1.072135852161831826e+00,-1.277796810891612400e-01,8.724071148981726864e-02,2.586248595767407302e-02,-6.182755244373787651e-01,3.324392209329263270e-01,-1.773021133031136287e+00,5.287140683900953516e-04,-1.010951287660362352e+00,-4.892813727954795411e+00,-2.180311417441634703e+00,-3.723453598173515289e+00,0.000000000000000000e+00
-1.075524219660707548e+00,-1.323788668939564761e-01,8.937345127962637026e-02,2.707767818345453714e-02,-6.277639334726090592e-01,3.312673134754625104e-01,-1.773021133031136287e+00,5.578308052087482469e-04,-1.005412578047348182e+00,-5.069614036148167635e+00,-2.229699928336710268e+00,-3.845326685858797333e+00,0.000000000000000000e+00
-1.078977877756839066e+00,-1.370304799222160641e-01,9.150990066123761146e-02,2.831674463319942825e-02,-6.371646944844227001e-01,3.302170618811370306e-01,-1.773021133031136287e+00,5.876184774841212901e-04,-9.984903192963295870e-01,-5.248544359021207306e+00,-2.278763285038771791e+00,-3.968271393278758996e+00,0.000000000000000000e+00
-1.082496025189189526e+00,-1.417337523877747751e-01,9.365103773705832357e-02,2.957945356551749602e-02,-6.464836080495438564e-01,3.292900651569145576e-01,-1.773021133031136287e+00,6.180627680045942254e-04,-9.902049292931692781e-01,-5.429582003959100511e+00,-2.327508916570554476e+00,-4.092278016681709651e+00,0.000000000000000000e+00
-1.086077863031484458e+00,-1.464878831333996934e-01,9.579778078798728558e-02,3.086557446655228965e-02,-6.557260055576831226e-01,3.284875376753605414e-01,-1.773021133031136287e+00,6.491485912450388213e-04,-9.805753707351650972e-01,-5.612702948855361029e+00,-2.375942834613963939e+00,-4.217335484976556081e+00,0.000000000000000000e+00
-1.089722594493732766e+00,-1.512920410524882797e-01,9.795099316180659599e-02,3.217487786992875159e-02,-6.648967913020085163e-01,3.278103495788480815e-01,-1.773021133031136287e+00,6.808600944162105642e-04,-9.696192914935153340e-01,-5.797881971777908205e+00,-2.424069770655077782e+00,-4.343431492616339540e+00,0.000000000000000000e+00
-1.093429424729193133e+00,-1.561453681272513827e-01,1.001114875634934731e-01,3.350713518294382021e-02,-6.740004798914027706e-01,3.272590625392367003e-01,-1.773021133031136287e+00,7.131806602585272128e-04,-9.573531496498478566e-01,-5.985092765602905374e+00,-2.471893297891505359e+00,-4.470552617361242653e+00,0.000000000000000000e+00
-1.097197560646582470e+00,-1.610469821372328969e-01,1.022800298321919210e-01,3.486211851881688278e-02,-6.830412296247987403e-01,3.268339615126346076e-01,-1.773021133031136287e+00,7.460929115423336512e-04,-9.437923253279761893e-01,-6.174308039726509989e+00,-2.519415940019944511e+00,-4.598684425034536005e+00,0.000000000000000000e+00
-1.101026210727329202e+00,-1.659959790832322701e-01,1.044573422758157538e-01,3.623960053481795757e-02,-6.920228723642831703e-01,3.265350830252699565e-01,-1.773021133031136287e+00,7.795787172340084680e-04,-9.289512210979786744e-01,-6.365499610620986459e+00,-2.566639268677841645e+00,-4.727811563041117715e+00,0.000000000000000000e+00
-1.104914584847687120e+00,-1.709914353645274887e-01,1.066441066229952550e-01,3.763935427609982343e-02,-7.009489403591270262e-01,3.263622404419773693e-01,-1.773021133031136287e+00,8.136192002882505206e-04,-9.128433524484051986e-01,-6.558638482721073970e+00,-2.613563991031965905e+00,-4.857917844137507934e+00,0.000000000000000000e+00
-1.108861894105527490e+00,-1.760324097414071587e-01,1.088409666428587497e-01,3.906115302505641651e-02,-7.098226904034702356e-01,3.263150465993874816e-01,-1.773021133031136287e+00,8.481947470254863142e-04,-8.954814295919438782e-01,-6.753694920896127663e+00,-2.660190028776284965e+00,-4.988986321711782246e+00,0.000000000000000000e+00
-1.112867350651645770e+00,-1.811179451101694871e-01,1.110485304755008673e-01,4.050477015604507514e-02,-7.186471256531327123e-01,3.263929341286664898e-01,-1.773021133031136287e+00,8.832850180532855755e-04,-8.768774316789399448e-01,-6.950638515573606568e+00,-2.706516589610881152e+00,-5.120999357641661476e+00,0.000000000000000000e+00
