1.009357518780426975e-05,4.871206315843372159e-01,-6.370101353731262030e-05,1.103139818633015606e-01,1.511996265193519152e-04,5.206503628845274290e-02
9.928545279485905033e-06,4.773785287079246320e-01,-6.166349984751919228e-05,1.080981860887468698e-01,1.430032152897463163e-04,5.101980072440288894e-02
9.800366455903056746e-06,4.678312672359124513e-01,-5.964497196019386189e-05,1.059267612379748008e-01,1.348443994941243439e-04,4.999558595980811010e-02
9.707721496884650822e-06,4.584749502927054077e-01,-5.764516140007161971e-05,1.037988129919102109e-01,1.267230817473704012e-04,4.899196697374598453e-02
9.649339352109178005e-06,4.493057589442016608e-01,-5.566382098505537557e-05,1.017134654998092108e-01,1.186392029941903321e-04,4.800852753155517016e-02
9.623992770907725740e-06,4.403199506384761208e-01,-5.370072333217974059e-05,9.966986095744019558e-02,1.105927413994559484e-04,4.704485998598152696e-02
9.630496055877744814e-06,4.315138576776952339e-01,-5.175565945833578667e-05,9.766715919997130679e-02,1.025837112739813400e-04,4.610056508466682523e-02
9.667702936267168011e-06,4.228838857206390078e-01,-4.982843746896761111e-05,9.570453730838245077e-02,9.461216203551424625e-05,4.517525178353712367e-02
9.734504553724088267e-06,4.144265123152078290e-01,-4.791888132950371178e-05,9.378118922838789284e-02,8.667817720461229762e-05,4.426853706570699210e-02
9.829827555047811199e-06,4.061382854603177717e-01,-4.602682971416927396e-05,9.189632540098974234e-02,7.878187343297563428e-05,4.338004576556458991e-02
9.952632287618208825e-06,3.980158221965868770e-01,-4.415213492646283847e-05,9.004917240389649635e-02,7.092339956305229363e-05,4.250941039774461250e-02
1.010191109119049888e-05,3.900558072252403030e-01,-4.229466188877784808e-05,8.823897260313949553e-02,6.310293571781549376e-05,4.165627099073172801e-02
1.027668668344918018e-05,3.822549915546634702e-01,-4.045428719333857130e-05,8.646498381429353064e-02,5.532069241779405308e-05,4.082027492486049736e-02
1.047601063178135176e-05,3.746101911740484236e-01,-3.863089821602578964e-05,8.472647897278519358e-02,4.757690972649352465e-05,4.000107677450870369e-02
1.069896190988102879e-05,3.671182857535912891e-01,-3.682439228416164155e-05,8.302274581281794685e-02,3.987185641990374920e-05,3.919833815429753232e-02
1.094464553475762904e-05,3.597762173707069744e-01,-3.503467589685841705e-05,8.135308655450242121e-02,3.220582917879484704e-05,3.841172756912961811e-02
1.121219127848439517e-05,3.525809892617361996e-01,-3.326166399653304186e-05,7.971681759881463214e-02,2.457915180517099610e-05,3.764092026791455992e-02
1.150075245337775665e-05,3.455296645986401516e-01,-3.150527928634732857e-05,7.811326923004521805e-02,1.699217445763097147e-05,3.688559810083605339e-02
1.180950476569088115e-05,3.386193652901737794e-01,-2.976545159058964062e-05,7.654178532543171043e-02,9.445272906517497094e-06,3.614544938003993318e-02
1.213764523564049363e-05,3.318472708070528965e-01,-2.804211725869310177e-05,7.500172307169043762e-02,1.938847807195276100e-06,3.542016874361463008e-02
1.248439117914420454e-05,3.252106170306304223e-01,-2.633521860605143758e-05,7.349245268819322441e-02,-5.526676010555875502e-06,3.470945702276144462e-02
1.284897925040505289e-05,3.187066951246114721e-01,-2.464470339285679430e-05,7.201335715654888503e-02,-1.295085023715183211e-05,3.401302111204519696e-02
1.323066453964022183e-05,3.123328504293464425e-01,-2.297052433737164609e-05,7.056383195637008776e-02,-2.033320376389392446e-05,3.333057384263067580e-02
1.362871972682436490e-05,3.060864813782484539e-01,-2.131263866167126285e-05,6.914328480702210122e-02,-2.767324335055360330e-05,3.266183385841413267e-02
1.404243428536033393e-05,2.999650384358913957e-01,-1.967100766807470711e-05,6.775113541516018800e-02,-3.497045428074247792e-05,3.200652549496394578e-02
1.447111373489021329e-05,2.939660230573555300e-01,-1.804559634535794622e-05,6.638681522787970302e-02,-4.222430100613559258e-05,3.136437866118908097e-02
1.491407894137801282e-05,2.880869866683937741e-01,-1.643637300141322723e-05,6.504976719130946272e-02,-4.943422778071666663e-05,3.073512872365597587e-02
1.537066546050504310e-05,2.823255296660023284e-01,-1.484330892261481273e-05,6.373944551449019225e-02,-5.659965928507111431e-05,3.011851639348519377e-02
1.584022292308921609e-05,2.766793004389869193e-01,-1.326637805700220575e-05,6.245531543839040467e-02,-6.372000124316197912e-05,2.951428761575415616e-02
1.632211446104364741e-05,2.711459944081224815e-01,-1.170555672081703349e-05,6.119685300991591081e-02,-7.079464103004841954e-05,2.892219346133944463e-02
1.681571617039876934e-05,2.657233530855165338e-01,-1.016082332640509721e-05,5.996354486077869195e-02,-7.782294827404126860e-05,2.834199002113810956e-02
1.732041661001634193e-05,2.604091631527898354e-01,-8.632158131425400244e-06,5.875488799109874344e-02,-8.480427545113414765e-05,2.777343830260217000e-02
1.783561633475745935e-05,2.552012555576975705e-01,-7.119543005893714011e-06,5.757038955761343418e-02,-9.173795847486949267e-05,2.721630412852966974e-02
1.836072746048838681e-05,2.500975046288228532e-01,-5.622961219159485532e-06,5.640956666637994554e-02,-9.862331728011196742e-05,2.667035803805743038e-02
1.889517325929557684e-05,2.450958272079795663e-01,-4.142397242487224664e-06,5.527194616985745684e-02,-1.054596564028888249e-04,2.613537518979665991e-02
1.943838778319077420e-05,2.401941817999711237e-01,-2.677836568671466410e-06,5.415706446826020620e-02,-1.122462655564221304e-04,2.561113526706242094e-02
1.998981551527321564e-05,2.353905677393555440e-01,-1.229265546685113902e-06,5.306446731507966086e-02,-1.189824202028275915e-04,2.509742238514369936e-02
2.054891104605990930e-05,2.306830243738798858e-01,2.033287691852900615e-07,5.199370962667396873e-02,-1.256673821223679155e-04,2.459402500056794699e-02
2.111513877381617258e-05,2.260696302642466460e-01,1.619958757590126107e-06,5.094435529583064143e-02,-1.323003999801457828e-04,2.410073582230850414e-02
2.168797262734613624e-05,2.215485023998868264e-01,3.020636354136703796e-06,4.991597700920739206e-02,-1.388807098900046884e-04,2.361735172489225904e-02
2.226689581055705042e-05,2.171177954304210622e-01,4.405373165431460961e-06,4.890815606856106779e-02,-1.454075359774971790e-04,2.314367366336173709e-02
2.285140056604856719e-05,2.127757009124909005e-01,5.774180570916023943e-06,4.792048221568047384e-02,-1.518800909413087533e-04,2.267950659004808189e-02
2.344098795766993694e-05,2.085204465716556654e-01,7.127069813204258180e-06,4.695255346093508975e-02,-1.582975766121362722e-04,2.222465937311284695e-02
2.403516767055842988e-05,2.043502955790528486e-01,8.464052080807642328e-06,4.600397591536053293e-02,-1.646591845127724351e-04,2.177894471681880023e-02
2.463345782734944952e-05,2.002635458425251480e-01,9.785138579914452533e-06,4.507436362620002163e-02,-1.709640964169128769e-04,2.134217908349055753e-02
2.523538481964501636e-05,1.962585293119268881e-01,1.109034059887976191e-05,4.416333841582648773e-02,-1.772114849077038152e-04,2.091418261712334192e-02
2.584048315333929721e-05,1.923336112983220214e-01,1.237966956307057569e-05,4.327052972396699254e-02,-1.834005139365444304e-04,2.049477906860729115e-02
2.644829530715198706e-05,1.884871898068024021e-01,1.365313708352581660e-05,4.239557445316226303e-02,-1.895303393821495905e-04,2.008379572252639439e-02
2.705837160301652011e-05,1.847176948826472209e-01,1.491075499819727318e-05,4.153811681738504152e-02,-1.956001096103276342e-04,1.968106332550131898e-02
2.767027008862308498e-05,1.810235879705587581e-01,1.615253540686163139e-05,4.069780819375129477e-02,-2.016089660350514439e-04,1.928641601603613837e-02
2.828355642860827093e-05,1.774033612867162435e-01,1.737849069884445083e-05,3.987430697725728029e-02,-2.075560436795574105e-04,1.889969125584123680e-02
2.889780380698459041e-05,1.738555372033851742e-01,1.858863357673717196e-05,3.906727843847561388e-02,-2.134404717395144385e-04,1.852072976259521928e-02
2.951259283723076766e-05,1.703786676458355631e-01,1.978297707365650845e-05,3.827639458414848483e-02,-2.192613741474342532e-04,1.814937544411654793e-02
3.012751148077378249e-05,1.669713335013207345e-01,2.096153456669883034e-05,3.750133402061359839e-02,-2.250178701389779240e-04,1.778547533391246216e-02
3.012894666610957064e-05,1.634062966226305091e-01,2.207024948390815916e-05,3.733568107505581823e-02,-2.326882381053087907e-04,1.824661982912001434e-02
3.012342073711110491e-05,1.599079971205100981e-01,2.316394881617010062e-05,3.718415786740073697e-02,-2.402973079724530342e-04,1.871695573463693155e-02
3.011069769509626125e-05,1.564751307955466741e-01,2.424267778075447709e-05,3.704638012270961012e-02,-2.478436907481262105e-04,1.919624427317786000e-02
3.009056747501594054e-05,1.531064202912984507e-01,2.530648139279903088e-05,3.692197038624012162e-02,-2.553259542214064660e-04,1.968424683478255111e-02
3.006284564220956500e-05,1.498006145357067831e-01,2.635540438098906969e-05,3.681055791684977735e-02,-2.627426245430023290e-04,2.018072505128275240e-02
3.002737306403408755e-05,1.465564881947897247e-01,2.738949110590042091e-05,3.671177858049661652e-02,-2.700921878567687576e-04,2.068544086709996760e-02
2.998401555781845404e-05,1.433728411383068668e-01,2.840878547736346645e-05,3.662527474395214921e-02,-2.773730919851522718e-04,2.119815660651509781e-02
2.993266351367561025e-05,1.402484979171083612e-01,2.941333087541553442e-05,3.655069516883743819e-02,-2.845837481621088538e-04,2.171863503753897195e-02
2.987323149363548935e-05,1.371823072518879305e-01,3.040317007045378327e-05,3.648769490608273769e-02,-2.917225328163396158e-04,2.224663943252110088e-02
2.980565780546003214e-05,1.341731415330673638e-01,3.137834514738388920e-05,3.643593519090318478e-02,-2.987877894011792550e-04,2.278193362561495641e-02
2.972990405410003061e-05,1.312198963315423517e-01,3.233889743097240470e-05,3.639508333837371268e-02,-3.057778302706733089e-04,2.332428206722717001e-02
2.964595466744724566e-05,1.283214899200353643e-01,3.328486741291694742e-05,3.636481263968306676e-02,-3.126909385987347752e-04,2.387344987556065667e-02
2.955381640076339188e-05,1.254768628048011925e-01,3.421629468296187587e-05,3.634480225913305773e-02,-3.195253703422221408e-04,2.442920288537094725e-02
2.945351781585630888e-05,1.226849772674413752e-01,3.513321786089404258e-05,3.633473713194949190e-02,-3.262793562427161102e-04,2.499130769403788352e-02
2.934510873921560725e-05,1.199448169165886757e-01,3.603567453266196804e-05,3.633430786296049098e-02,-3.329511038696333848e-04,2.555953170506122113e-02
2.922865969737443092e-05,1.172553862492304866e-01,3.692370118891258893e-05,3.634321062619546433e-02,-3.395387996984032151e-04,2.613364316907814539e-02
2.910426133142160194e-05,1.146157102214452328e-01,3.779733316654271182e-05,3.636114706544715108e-02,-3.460406112256527605e-04,2.671341122250115926e-02
2.897202378917585630e-05,1.120248338283328371e-01,3.865660459346552613e-05,3.638782419584376399e-02,-3.524546891156018591e-04,2.729860592386658749e-02
2.883207609834356329e-05,1.094818216929257931e-01,3.950154833618725391e-05,3.642295430646213389e-02,-3.587791693791848196e-04,2.788899828798623026e-02
2.868456551962140512e-05,1.069857576638730962e-01,4.033219595125719318e-05,3.646625486401689625e-02,-3.650121755818266467e-04,2.848436031798445844e-02
2.852965688113493951e-05,1.045357444216940407e-01,4.114857763953371893e-05,3.651744841765278138e-02,-3.711518210790614152e-04,2.908446503530727478e-02
2.836753189408180618e-05,1.021309030934073603e-01,4.195072220389995798e-05,3.657626250486414876e-02,-3.771962112758413840e-04,2.968908650777873220e-02
2.819838845194464567e-05,9.977037287534221144e-02,4.273865701026412196e-05,3.664242955856255451e-02,-3.831434459102171309e-04,3.029799987578309442e-02
2.802243991311485750e-05,9.745331066394480324e-02,4.351240795213326916e-05,3.671568681530800599e-02,-3.889916213561102169e-04,3.091098137664431700e-02
2.783991436794261401e-05,9.517889069440126082e-02,4.427199941794549346e-05,3.679577622472032100e-02,-3.947388329452976969e-04,3.152780836727454850e-02
2.765105389067150704e-05,9.294630418689696361e-02,4.501745426253717222e-05,3.688244436007994537e-02,-4.003831773064984003e-04,3.214825934515766481e-02
2.745611377860536536e-05,9.075475900034335464e-02,4.574879378097555040e-05,3.697544233012683979e-02,-4.059227547165768528e-04,3.277211396773087315e-02
2.725536177823210653e-05,8.860347929340173234e-02,4.646603768669379115e-05,3.707452569206355630e-02,-4.113556714636483220e-04,3.339915307023047508e-02
2.704907729959858109e-05,8.649170519264334778e-02,4.716920409146907532e-05,3.717945436576641088e-02,-4.166800422212010922e-04,3.402915868205516614e-02
2.683755062020663320e-05,8.441869246768668456e-02,4.785830949017300649e-05,3.728999254920582762e-02,-4.218939924267251168e-04,3.466191404170881202e-02
2.662108207937800440e-05,8.238371221315483883e-02,4.853336874697913633e-05,3.740590863507439745e-02,-4.269956606668243626e-04,3.529720361037329973e-02
2.639998126387993422e-05,8.038605053730445149e-02,4.919439508611601436e-05,3.752697512862329665e-02,-4.319832010622985251e-04,3.593481308416589942e-02
2.617456618644015308e-05,7.842500825717807489e-02,4.984140008463526126e-05,3.765296856669813480e-02,-4.368547856557121749e-04,3.657452940512913309e-02
2.594516245760259012e-05,7.649990060013805993e-02,5.047439366767763052e-05,3.778366943797301786e-02,-4.416086067939904518e-04,3.721614077100234008e-02
2.571210245284342698e-05,7.461005691164028508e-02,5.109338410810484722e-05,3.791886210437372950e-02,-4.462428795074549438e-04,3.785943664381890422e-02
2.547572447489748513e-05,7.275482036911352923e-02,5.169837802737477608e-05,3.805833472368166936e-02,-4.507558438816484285e-04,3.850420775737414814e-02
2.523637191374091028e-05,7.093354770181041491e-02,5.228938039932731985e-05,3.820187917330926386e-02,-4.551457674173362824e-04,3.915024612360532008e-02
2.499439240467813618e-05,6.914560891650292640e-02,5.286639455749026151e-05,3.834929097523614300e-02,-4.594109473799635893e-04,3.979734503792313471e-02
2.475013698508735812e-05,6.739038702889259269e-02,5.342942220313498124e-05,3.850036922209387064e-02,-4.635497131358866092e-04,4.044529908353269171e-02
2.450395925236731280e-05,6.566727780061615283e-02,5.397846341692260377e-05,3.865491650438848681e-02,-4.675604284676517148e-04,4.109390413478214432e-02
2.425621452312257944e-05,6.397568948172437098e-02,5.451351667261614728e-05,3.881273883884429898e-02,-4.714414938748715152e-04,4.174295735957125886e-02
2.400725899519583328e-05,6.231504255851944007e-02,5.503457885280438214e-05,3.897364559785791716e-02,-4.751913488494741806e-04,4.239225722085531584e-02
2.375744891315712169e-05,6.068476950663269365e-02,5.554164526601191687e-05,3.913744944004568516e-02,-4.788084741296449423e-04,4.304160347727607749e-02
2.350713973923662463e-05,5.908431454923575299e-02,5.603470966645651940e-05,3.930396624187068588e-02,-4.822913939250116229e-04,4.369079718294829190e-02
2.325668533043144848e-05,5.751313342027449677e-02,5.651376427562914491e-05,3.947301503033161935e-02,-4.856386781162593132e-04,4.433964068643315992e-02
2.300643712233097331e-05,5.597069313261845286e-02,5.697879980548163214e-05,3.964441791669929410e-02,-4.888489444222662546e-04,4.498793762892545900e-02
2.275674332137976984e-05,5.445647175102599075e-02,5.742980548201924760e-05,3.981800003128180970e-02,-4.919208605333491883e-04,4.563549294168123965e-02
2.250794810729785767e-05,5.296995816981924649e-02,5.786676907275923047e-05,3.999358945920369890e-02,-4.948531462107368366e-04,4.628211284271068621e-02
2.226039084510860071e-05,5.151065189517495951e-02,5.828967691323876321e-05,4.017101717717982273e-02,-4.976445753495997715e-04,4.692760483276119804e-02
2.201440530916925261e-05,5.007806283193130120e-02,5.869851393607186760e-05,4.035011699126675455e-02,-5.002939779983993493e-04,4.757177769061420036e-02
2.177031891999581289e-05,4.867171107481962911e-02,5.909326370088775716e-05,4.053072547557466654e-02,-5.028002423430035991e-04,4.821444146771663997e-02
2.152845199426507635e-05,4.729112670402660368e-02,5.947390842460650520e-05,4.071268191192193436e-02,-5.051623166392916900e-04,4.885540748216852386e-02
2.128911701032105481e-05,4.593584958499917492e-02,5.984042901422801546e-05,4.089582823041199716e-02,-5.073792111081613021e-04,4.949448831208827504e-02
2.105261788865323130e-05,4.460542917240382238e-02,6.019280509875506760e-05,4.108000895091735993e-02,-5.094499997765010967e-04,5.013149778837326653e-02
2.081924928933450775e-05,4.329942431815417964e-02,6.053101506236134523e-05,4.126507112545114986e-02,-5.113738222708210648e-04,5.076625098687530258e-02
2.058929592787258847e-05,4.201740308342513663e-02,6.085503607954647454e-05,4.145086428140767193e-02,-5.131498855610039378e-04,5.139856422000828318e-02
2.036303190820062126e-05,4.075894255456919552e-02,6.116484414825025561e-05,4.163724036565456116e-02,-5.147774656481552422e-04,5.202825502780384498e-02
2.014072007675338891e-05,3.952362866285753090e-02,6.146041412580977340e-05,4.182405368945737306e-02,-5.162559091976916042e-04,5.265514216843487222e-02
1.992261139607095415e-05,3.831105600796679000e-02,6.174171976344554466e-05,4.201116087421975093e-02,-5.175846351169690772e-04,5.327904560821736246e-02
1.970894434016172379e-05,3.712082768513474962e-02,6.200873374259620232e-05,4.219842079801980339e-02,-5.187631360728114319e-04,5.389978651110923641e-02
1.949994431192745510e-05,3.595255511591203407e-02,6.226142770995196120e-05,4.238569454292639982e-02,-5.197909799502126735e-04,5.451718722771949077e-02
1.929582308361235565e-05,3.480585788243489853e-02,6.249977231336024974e-05,4.257284534307522600e-02,-5.206678112461268553e-04,5.513107128383933075e-02
1.909677826130761068e-05,3.368036356515009822e-02,6.272373723767237473e-05,4.275973853348920967e-02,-5.213933524049709682e-04,5.574126336851243507e-02
1.890299277347412250e-05,3.257570758391958865e-02,6.293329123995455897e-05,4.294624149962424781e-02,-5.219674050831648454e-04,5.634758932165293693e-02
1.871463438611844268e-05,3.149153304244003970e-02,6.312840218510249184e-05,4.313222362762365869e-02,-5.223898513535394804e-04,5.694987612122513754e-02
1.853185524247787357e-05,3.042749057590726086e-02,6.330903708118356895e-05,4.331755625526351183e-02,-5.226606548367749606e-04,5.754795186999727558e-02
1.835479143071052220e-05,2.938323820186284144e-02,6.347516211379580114e-05,4.350211262357321640e-02,-5.227798617678498056e-04,5.814164578187824839e-02
1.818356257842147200e-05,2.835844117415825538e-02,6.362674268052924821e-05,4.368576782911098855e-02,-5.227476019887781090e-04,5.873078816785141931e-02
1.801827147546963985e-05,2.735277183997449763e-02,6.376374342494984821e-05,4.386839877688277628e-02,-5.225640898743469983e-04,5.931521042151191581e-02
1.785900372562506657e-05,2.636590949983456597e-02,6.388612826939218275e-05,4.404988413388396390e-02,-5.222296251802548183e-04,5.989474500422167086e-02
1.770582742747652848e-05,2.539754027055272229e-02,6.399386044881237524e-05,4.423010428324913174e-02,-5.217445938226774292e-04,6.046922542988850124e-02
1.755879288503059128e-05,2.444735695105742374e-02,6.408690254137726957e-05,4.440894127899381455e-02,-5.211094685784757857e-04,6.103848624938097017e-02
1.741793234863431137e-05,2.351505889103530644e-02,6.416521650044133330e-05,4.458627880133260446e-02,-5.203248097150013889e-04,6.160236303458653528e-02
1.728325978723516780e-05,2.260035186233633545e-02,6.422876368496142885e-05,4.476200211255838834e-02,-5.193912655387343535e-04,6.216069236212377891e-02
1.715477069132263161e-05,2.170294793308845394e-02,6.427750488881415526e-05,4.493599801346583045e-02,-5.183095728704267694e-04,6.271331179671554845e-02
1.703244190811995908e-05,2.082256534446619636e-02,6.431140036993834874e-05,4.510815480030572200e-02,-5.170805574398380528e-04,6.326005987423140298e-02
1.691623150870011114e-05,1.995892839006142838e-02,6.433040987776771514e-05,4.527836222225425922e-02,-5.157051342036841728e-04,6.380077608441009351e-02
1.680607868721985777e-05,1.911176729780470623e-02,6.433449267949377089e-05,4.544651143938394089e-02,-5.141843075826953114e-04,6.433530085326674697e-02
1.670190369411102334e-05,1.828081811438785065e-02,6.432360758670478522e-05,4.561249498111913381e-02,-5.125191716211955706e-04,6.486347552519478032e-02
1.660360780109433276e-05,1.746582259213620356e-02,6.429771297942872229e-05,4.577620670516578671e-02,-5.107109100628676700e-04,6.538514234476973386e-02
1.651107330044771738e-05,1.666652807828465296e-02,6.425676682944066057e-05,4.593754175689709202e-02,-5.087607963512212140e-04,6.590014443826201773e-02
1.642416353765750042e-05,1.588268740660960660e-02,6.420072672320063475e-05,4.609639652918573471e-02,-5.066701935422535932e-04,6.640832579486702358e-02
1.634272297777420596e-05,1.511405879136915736e-02,6.412954988223597253e-05,4.625266862266537438e-02,-5.044405541415711595e-04,6.690953124765854076e-02
1.626657730630480129e-05,1.436040572350808300e-02,6.404319318378950488e-05,4.640625680641181222e-02,-5.020734198571371373e-04,6.740360645427455333e-02
1.619553356328514102e-05,1.362149686908278867e-02,6.394161317886457973e-05,4.655706097902709978e-02,-4.995704212707445958e-04,6.789039787734020559e-02
1.612938031317547743e-05,1.289710596986084513e-02,6.382476611044581136e-05,4.670498213011674976e-02,-4.969332774256537055e-04,6.836975276463773399e-02
1.606788784731738112e-05,1.218701174605540602e-02,6.369260792897369467e-05,4.684992230214679587e-02,-4.941637953381163755e-04,6.884151912902834736e-02
1.601080842187230252e-05,1.149099780115109964e-02,6.354509430693951145e-05,4.699178455266629639e-02,-4.912638694176596401e-04,6.930554572813284187e-02
1.595787653026829294e-05,1.080885252878006214e-02,6.338218065316527587e-05,4.713047291688753082e-02,-4.882354808146344215e-04,6.976168204378010995e-02
1.590880920941390762e-05,1.014036902160824101e-02,6.320382212469668689e-05,4.726589237060620924e-02,-4.850806966802754649e-04,7.020977826122899723e-02
1.586330638029829205e-05,9.485344982195796637e-03,6.300997363719925836e-05,4.739794879345683720e-02,-4.818016693459747685e-04,7.064968524816887807e-02
1.582105122333961935e-05,8.843582635786198867e-03,6.280058987481466535e-05,4.752654893248488277e-02,-4.784006354229352167e-04,7.108125453351051004e-02
1.578171058712449139e-05,8.214888644993466674e-03,6.257562529782074100e-05,4.765160036602997251e-02,-4.748799148181575246e-04,7.150433828596806929e-02
