0.000000000000000000e+00,7.846415188738251612e-01,0.000000000000000000e+00,1.896923869316711198e-01,0.000000000000000000e+00,7.868084670914118894e-02
1.891092234991454648e-18,7.611110599530834797e-01,4.494859739578226716e-19,1.839974779270716621e-01,-9.892009520921101389e-19,7.631786705976180418e-02
4.196539036229762304e-18,7.382077196926486451e-01,1.048729440439333124e-18,1.784536999684103453e-01,-1.666695421048538446e-18,7.401781496378488645e-02
4.031424569633124539e-18,7.159150589606100290e-01,1.055896812322096090e-18,1.730574271484529858e-01,-2.419393894610244047e-18,7.177916761283473224e-02
3.340868237269151409e-18,6.942170672500430628e-01,9.145037953204926527e-19,1.678049608863456943e-01,-1.757770533645190853e-18,6.960038341900723347e-02
3.193972913057596801e-18,6.730981516583773860e-01,9.114245124844543296e-19,1.626926141161862682e-01,-9.957301404924943547e-19,6.747992944934845527e-02
5.352703239741501394e-18,6.525431261306375852e-01,1.588675408592184253e-18,1.577167518387910250e-01,-2.554907720703376772e-18,6.541629480622609960e-02
-3.318038144619212711e-16,6.325372009630768622e-01,-1.022160698339049839e-16,1.526173025308511511e-01,8.129103471395929125e-17,6.335636128250168864e-02
-2.628536478045447375e-16,6.130659725632663370e-01,-8.389044268580955497e-17,1.478066707477194153e-01,5.816731334514276066e-17,6.138171873816142265e-02
-2.643040768162261460e-16,5.941154134623884975e-01,-8.724070308702221233e-17,1.432360037353343774e-01,5.855055378416057008e-17,5.948407933726861108e-02
-2.698686499974779443e-16,5.756718625752069718e-01,-9.198209308904954819e-17,1.387240187987703877e-01,6.101128349851230943e-17,5.762155282010834878e-02
-2.517630552817992245e-16,5.577220157030164938e-01,-8.848148847646997601e-17,1.343488102270600781e-01,5.002401668651461179e-17,5.581174418024218570e-02
-2.389662145293083491e-16,5.402529162747318203e-01,-8.648276159337066427e-17,1.301008986555196034e-01,4.264015619098524555e-17,5.405223571348073686e-02
-2.486785646472972245e-16,5.232519463211900979e-01,-9.256158832367145546e-17,1.259738114384349184e-01,4.817087271118142806e-17,5.234118666756140681e-02
-2.423458259209098072e-16,5.067068176776884370e-01,-9.266874903706212106e-17,1.219625036452991612e-01,4.278260702626504714e-17,5.067702743229492157e-02
-2.393273865026729497e-16,4.906055634097513662e-01,-9.391534119450952101e-17,1.180627226979644312e-01,3.835971681974989336e-17,4.905834099228115197e-02
-2.353190783264469859e-16,4.749365294571256113e-01,-9.467176222891307381e-17,1.142707086529054922e-01,3.670489475598696599e-17,4.748380890395888232e-02
-2.414563669375067214e-16,4.596883664910209055e-01,-9.949990451171334897e-17,1.105830361783514265e-01,4.282602365068274364e-17,4.595218367068928944e-02
-2.323372970179375908e-16,4.448500219796453492e-01,-9.798310016935837895e-17,1.069965239676813062e-01,3.507514274019598680e-17,4.446227329645686954e-02
